name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
5L368,Long Valley Caldera - early rhyolites,37.67154383,-119.0744513,8,336,53.6,108,5.4,,70.3,147.9,,,,,0.652,0.624,,0.68,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00633,Long_Valley_Caldera_volcanics,147.9,70.3,-53.6,156,-70.3,327.9,0.056,TRUE
5L428,Long Valley Caldera - early rhyolites,37.68970292,-118.9634818,5,23.6,73.4,206,5.3,,63.7,268.6,,,,,0.68,0.622,,0.738,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00633,Long_Valley_Caldera_volcanics,268.6,63.7,-73.4,203.6,-63.7,88.6,0.116,TRUE
TL7,Tequila volcanic field,20.79467,-103.707,6,344.1,39.4,52,8.7,,75.1,176.7,,,,,0.691,0.639,,0.743,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Ceja et al. (2006),Ceja et al. (2006),,,10.1186/BF03352631,Tequila_volcanic_field,175.1138878,75.14037549,-39.4,164.1,-75.14037549,355.1138878,0.104,TRUE
5L249,Long Valley Caldera - early rhyolites,37.62163078,-118.9472491,6,10.4,67.2,321,3.8,,75.6,268.9,,,,,0.694,0.66,,0.728,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00633,Long_Valley_Caldera_volcanics,268.9,75.60000001,-67.2,190.4,-75.60000001,88.90000002,0.068,TRUE
3V069,Little Whitney cone lava,36.39,241.67,8,186,-57.1,707,2.1,,-85,134.6,,,,,0.743,0.732,,0.754,,normal,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,134.5786538,-85.03616956,-57.1,186,-85.03616956,134.5786538,0.022,TRUE
2C551,Devils Postpile basalt,37.62,240.92,7,333.4,57.4,236,3.9,,69.1,160.1,,,,,0.81,0.65,0.35,0.97,0.16,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008),,Different plagioclase separates from the same sample have yielded ages of 0.97 +/- 0.16 and 0.65 +/- 0.35 Ma,10.1029/2008GC001957,SW_USA_composite,160.236616,69.05562379,-57.4,153.4,-69.05562379,340.236616,0.32,TRUE
qcrCSA,Central sector of TMVB,19.63,-101.44,8,179,-23.1,291.3,2.9,,82.3,85.9,,,,,0.87,0.82,,0.92,,normal,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,265.92508,-82.34838809,-23.1,179,-82.34838809,265.92508,0.1,TRUE
aps mean,Poison Smith Spring andesite,39.19733576,-122.4204307,7,131.9,-40.5,182,4.5,,-46.4,320.6,,,,,0.9,0.84,,0.96,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,,0,,M1,1,[],Mankinen et al. (1981),Mankinen et al. (1981),,,10.3133/pp1141,Clear_Lake_volcanic_field,320.6,-46.4,-40.5,131.9,-46.4,320.6,0.12,TRUE
S38,Santa Rosa I,35.95,253.5,7,99.4,-67.4,305,3.5,,-32.4,25.1,,,,,0.925,0.914,0.004,0.936,0.008,uniform,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,AF-TH,1,0,I,0,,0,1,[],Doell et al. (1968),Goff et al. (2011),,,10.1130/MEM116-p211:https://ui.adsabs.harvard.edu/abs/2011AGUFM.V13C2606G/abstract,Valles_Caldera_volcanics,25.11883086,-32.39693925,-67.4,99.4,-32.39693925,25.11883086,0.022,TRUE
sr34,Circular Butte,43.8859,247.19945,8,205.4,-48.9,564.7,2.4,,-65.44618898,183.620824,,,,,0.945,0.885,,1.005,,normal,igneous,volcanic,,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Tauxe et al. (2004),Tauxe et al. (2004),,,10.1029/2003GC000661,Snake_River_Plain,183.620824,-65.44618898,-48.9,205.4,-65.44618898,183.620824,0.12,TRUE
TL11,Tequila volcanic field,20.8475,-103.758,8,208.6,-28.2,122,8.3,,-62.2,173.3,,,,,0.949,0.813,,1.085,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Ceja et al. (2006),Ceja et al. (2006),,,10.1186/BF03352631,Tequila_volcanic_field,173.6115621,-62.21112607,-28.2,208.6,-62.21112607,173.6115621,0.272,TRUE
S37,Abrigo III,35.96,253.51,7,23.7,50.8,62,7.7,,69.9,349.3,,,,,0.973,0.963,,0.983,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,AF-TH,1,0,N,0,,0,1,[],Doell et al. (1968),Goff et al. (2011),,,10.1130/MEM116-p211:https://ui.adsabs.harvard.edu/abs/2011AGUFM.V13C2606G/abstract,Valles_Caldera_volcanics,349.4002032,69.84896959,-50.8,203.7,-69.84896959,169.4002032,0.02,TRUE
ag,Glenview andesite,38.85471658,-122.7806343,5,203.4,-42.2,194,5.5,,-65.5,176.5,,,,,1,0.9,,1.1,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,,0,,0,1,[],Mankinen et al. (1981),Mankinen et al. (1981),,,10.3133/pp1141,Clear_Lake_volcanic_field,176.5,-65.5,-42.2,203.4,-65.5,176.5,0.2,TRUE
1C118,rhyolite in Big Pine area,37.06,241.7,20,174.9,-52,46,4.9,,-83.9,286.5,,,,,1.01,0.97,,1.05,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,286.4845548,-83.89859758,-52,174.9,-83.89859758,286.4845548,0.08,TRUE
32,Coso Range basalt,35.90296989,-117.6645276,8,358.8,53.5,94,5.7,,87.9,90.6,,,,,1.07,0.83,,1.31,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen and Gromme (1982),Mankinen and Gromme (1982),,,10.1029/GL009i011p01279,Coso_Range_volcanics,90.60000001,87.9,-53.5,178.8,-87.9,270.6,0.48,TRUE
33,Coso Range basalt,35.98594336,-117.8934966,8,177.1,-11.1,40,8.9,,-59.5,247.8,,,,,1.08,0.96,,1.2,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen and Gromme (1982),Mankinen and Gromme (1982),,,10.1029/GL009i011p01279,Coso_Range_volcanics,247.8,-59.5,-11.1,177.1,-59.5,247.8,0.24,TRUE
TM4,Tequila volcanic field,20.91333,-103.975,5,207.7,-45.7,65,10.6,,-63.9,146.4,,,,,1.121,0.823,,1.419,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,AF-TH,1,0,R,0,,0,1,[],Ceja et al. (2006),Ceja et al. (2006),,,10.1186/BF03352631,Tequila_volcanic_field,146.7487671,-64.00640131,-45.7,207.7,-64.00640131,146.7487671,0.596,TRUE
TM7,Tequila volcanic field,20.82667,-104.043,4,178.6,-16.9,80,13.8,,-78.1,262.7,,,,,1.13,0.812,,1.448,,normal,igneous,volcanic,basaltic andesite,Igneous:Extrusive,Lava,Basaltic Andesite,AF-TH,1,0,R,0,,0,1,[],Ceja et al. (2006),Ceja et al. (2006),,,10.1186/BF03352631,Tequila_volcanic_field,262.4868363,-77.73655237,-16.9,178.6,-77.73655237,262.4868363,0.636,TRUE
S35,Del Medio I,35.91,253.52,7,213.6,-44.6,132,5.3,,-59.8,172.6,,,,,1.199,1.169,0.005,1.229,0.017,uniform,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,AF-TH,1,0,R,0,,0,1,[],Doell et al. (1968),Goff et al. (2011),,,10.1130/MEM116-p211:https://ui.adsabs.harvard.edu/abs/2011AGUFM.V13C2606G/abstract,Valles_Caldera_volcanics,172.6731365,-59.81863893,-44.6,213.6,-59.81863893,172.6731365,0.06,TRUE
S34,Del Medio II,35.92,253.54,8,178.9,-48.5,79,6.3,,-83.4,262.1,,,,,1.199,1.169,0.005,1.229,0.017,uniform,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,AF-TH,1,0,R,0,,0,1,[],Doell et al. (1968),Goff et al. (2011),,,10.1130/MEM116-p211:https://ui.adsabs.harvard.edu/abs/2011AGUFM.V13C2606G/abstract,Valles_Caldera_volcanics,262.0129069,-83.48687855,-48.5,178.9,-83.48687855,262.0129069,0.06,TRUE
S31 (Upper member mean),Bandelier Tuff Upper member,35.77,253.26,36,173.6,-33.8,139,2,,-71.8,273.1,,,,,1.25,1.24,,1.26,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Tuff,Felsic tuff,AF-TH,1,0,R,2,1,M1,1,[],Doell et al. (1968),Goff et al. (2011),,,10.1130/MEM116-p211:https://ui.adsabs.harvard.edu/abs/2011AGUFM.V13C2606G/abstract,Valles_Caldera_volcanics,273.0782546,-71.83356033,-33.8,173.6,-71.83356033,273.0782546,0.02,TRUE
3X921,Mountain Springs Canyon area,36,242.39,7,176.6,-58.8,525,2.6,,-85.6,25.8,,,,,1.2615,0.773,,1.75,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,max age comes from underlying unit QTbr2; see page 8 of Mankinen (2008).,10.1029/2008GC001957,SW_USA_composite,26.23725487,-85.55379742,-58.8,176.6,-85.55379742,26.23725487,0.977,TRUE
2D072,Bald Mtn.,39.28,239.8,5,163.7,-47.6,167,6,,-72.9,296.7,,,,,1.28,1.18,,1.38,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,296.5789586,-72.88613262,-47.6,163.7,-72.88613262,296.5789586,0.2,TRUE
9,Sierra de Las Cruces,19.309,-99.305,7,182.8,-33.7,196,4.3,,-87.2,187.3,172,4.6,,,1.28,0.74,,1.82,,normal,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005); Osete et al. (2000),,,10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,188.3702427,-87.21219099,-33.7,182.8,-87.21219099,188.3702427,1.08,TRUE
3D138,Hirshdale area,39.35,239.89,6,196.1,-43,218,4.5,,-70.3,191.7,,,,,1.29,1.19,,1.39,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,191.7689932,-70.27132091,-43,196.1,-70.27132091,191.7689932,0.2,TRUE
8,Nevado de Toluca,18.976,-99.648,8,187.5,-36.4,134,4.8,,-82.9,158.1,148,4.6,,,1.29,0,,2.58,,uniform,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005),,used age range of Pleistocene to present,10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,158.9985858,-82.82418987,-36.4,187.5,-82.82418987,158.9985858,2.58,TRUE
17,Nevado de Toluca,19.156,-99.806,8,181.4,-16.1,106.3368056,4.8,,-79,252.9,,,,,1.29,0,,2.58,,uniform,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005),,used age range of Pleistocene to present,10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,252.931438,-78.97217802,-16.1,181.4,-78.97217802,252.931438,2.58,TRUE
qwnTEQ,Western sector of TMVB,20.87,-103.84,9,5.5,29.8,47.4,7.6,,82.8,28.4,,,,,1.29,0,,2.58,,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,28.404473,82.84989614,-29.8,185.5,-82.84989614,208.404473,2.58,TRUE
qcnTZAR,Central sector of TMVB,19.35,-102.07,11,3.8,44.4,330,2.5,,82.4,284.7,,,,,1.29,0,,2.58,,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,284.7004631,82.40624944,-44.4,183.8,-82.40624944,104.7004631,2.58,TRUE
qcrEST,Central sector of TMVB,19.54,-101.61,8,175.9,-45.6,148.9,4.6,,81.6,232.5,,,,,1.29,0,,2.58,,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,52.53971314,-81.60237282,-45.6,175.9,-81.60237282,52.53971314,2.58,TRUE
qcnSOM,Central sector of TMVB,19.31,-100.35,10,348,46.5,556.8,2,,76.1,209.5,,,,,1.29,0,,2.58,,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,209.5426689,76.12869372,-46.5,168,-76.12869372,29.54266893,2.58,TRUE
dc-1,Cobb Mountain dacite,38.83337972,-122.800686,6,190.2,-66,404,3.3,,-78,91.7,,,,,1.33,1.29,,1.37,,normal,igneous,volcanic,dacite,Igneous:Extrusive,Lava,Dacite,AF,1,0,R,0,,0,1,[],Mankinen et al. (1981),Schmitt et al. (2003),,,10.3133/pp1141:10.1016/S0016-7037(03)00140-6:10.1016/S0016-7037(03)00126-1,Clear_Lake_volcanic_field,91.7,-78,-66,190.2,-78,91.7,0.08,TRUE
12,Sierra de Las Cruces,19.279,-99.278,10,161.2,-43.1,153,3.9,,-71.8,13,134,4.2,,,1.43,1.26,,1.6,,normal,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005),,,10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,12.5530314,-71.67267983,-43.1,161.2,-71.67267983,12.5530314,0.34,TRUE
18,Nevado de Toluca,19.168,-99.805,5,177.7,-16.7,968,2.5,,-79.1,272.6,1129,2.3,,,1.49,0.98,,2,,normal,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005),,,10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,272.3462913,-79.13206181,-16.7,177.7,-79.13206181,272.3462913,1.02,TRUE
qcnCOP,Central sector of TMVB,19.29,-100.35,8,357.2,20.9,399.9,2.8,,81.1,97.7,,,,,1.5,1.2,,1.8,,normal,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,97.71757322,81.09974633,-20.9,177.2,-81.09974633,277.7175732,0.6,TRUE
VE18,W of Poza Rica,20.595,-97.475,8,174.8,-29.8,287,3.1,,-83.3,310.5,,,,,1.53,1.5,,1.56,,normal,igneous,volcanic,mafic lavas,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Goguitchaichvili et al. (2007),Goguitchaichvili et al. (2007),corrected VGP longitude,,10.1186/BF03352740,Eastern_Alkaline_Province,310.2973668,-83.24247855,-29.8,174.8,-83.24247855,310.2973668,0.06,TRUE
qcrCG,Central sector of TMVB,20.26,-102.09,8,171.9,-43.1,225,3.3,,81.1,202.2,,,,,1.6,1.5,,1.7,,normal,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,22.21033459,-81.11285626,-43.1,171.9,-81.11285626,22.21033459,0.2,TRUE
qcnSM,Central sector of TMVB,19.38,-100.34,10,28.1,42.2,204.7,3.4,,63.5,333.7,,,,,1.6,1.3,,1.9,,normal,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Felsic lava:Andesitic lava,AF-TH,1,0,,0,,0,1,[],Ruiz-Martínez et al. (2010),Ruiz-Martínez et al. (2010),,,10.1111/j.1365-246X.2009.04447.x,Western_Central_TMVB,333.6706457,63.49686338,-42.2,208.1,-63.49686338,153.6706457,0.6,TRUE
S30 (Lower member mean),Bandelier Tuff Lower member,35.93,253.29,34,174,-45.9,244,1.6,,-80,285.4,,,,,1.61,1.6,,1.62,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Tuff,Felsic tuff,AF-TH,1,0,R,2,2,M2,1,[],Doell et al. (1968),Goff et al. (2011),,,10.1130/MEM116-p211:https://ui.adsabs.harvard.edu/abs/2011AGUFM.V13C2606G/abstract,Valles_Caldera_volcanics,285.5207036,-79.96936367,-45.9,174,-79.96936367,285.5207036,0.02,TRUE
VE19,Plateau 'La Mesa',20.508,-97.556,7,179.1,-17.6,87,11.3,,-78.5,281.5,,,,,1.62,1.57,,1.67,,normal,igneous,volcanic,mafic lavas,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Goguitchaichvili et al. (2007),Goguitchaichvili et al. (2007),,,10.1186/BF03352740,Eastern_Alkaline_Province,266.8960723,-78.47180609,-17.6,179.1,-78.47180609,266.8960723,0.1,TRUE
3D131,Polaris area,39.33,239.82,7,160.1,-53,166,4.7,,-73,316,,,,,1.68,1.63,,1.73,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,316.1636023,-73.02973227,-53,160.1,-73.02973227,316.1636023,0.1,TRUE
19,Sierra de Las Cruces,19.801,-99.375,6,186.1,-24.4,503,3,,-81.2,217.5,638,2.7,,,1.69,1.48,,1.9,,normal,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005),,,10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,219.9004627,-80.86033303,-24.4,186.1,-80.86033303,219.9004627,0.42,TRUE
sr21,Idaho Group,42.49962,245.85094,5,172.4,-66.9,797.1,2.7,,-81.21587097,31.65182706,,,,,1.69,1.65,,1.73,,normal,igneous,volcanic,,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Tauxe et al. (2004),Tauxe et al. (2004),,,10.1029/2003GC000661,Snake_River_Plain,31.65182706,-81.21587097,-66.9,172.4,-81.21587097,31.65182706,0.08,TRUE
2C809,basalt in Clearlake Oaks area,39.01,237.4,6,179.9,-65.8,306,4.7,,-81,56.8,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,56.97454278,-80.96004466,-65.8,179.9,-80.96004466,56.97454278,1.837,TRUE
2D005,Truckee area basalt,39.35,239.88,5,181,-42.9,119,7,,-75.5,236.1,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,236.2443129,-75.5463932,-42.9,181,-75.5463932,236.2443129,1.837,TRUE
2D045,Steamboat Hills basaltic andesite,39.39,240.24,5,198.8,-53.2,128,6.8,,-73.9,164.9,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basaltic andesite,Igneous:Extrusive,Lava,Basaltic Andesite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,164.8823455,-73.92323456,-53.2,198.8,-73.92323456,164.8823455,1.837,TRUE
3X209,Los Alamos Canyon area,35.87,253.81,7,194.8,-54.6,119,5.6,,-78,163.1,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,162.9964775,-77.93978561,-54.6,194.8,-77.93978561,162.9964775,1.837,TRUE
3X245,White rock area,35.81,253.76,7,195.8,-52.2,227,4,,-76.7,172.2,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,172.1689339,-76.62389939,-52.2,195.8,-76.62389939,172.1689339,1.837,TRUE
3X906,Argus Peak area,35.91,242.51,8,184.2,-51,311,3.2,,-84.6,202,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,201.7084974,-84.5275757,-51,184.2,-84.5275757,201.7084974,1.837,TRUE
3X914,Etcheron Valley area,36.05,242.48,7,183,-45.9,474,2.8,,-80.9,225.4,,,,,1.6915,0.773,,2.61,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),GTS2020,,age range of Matuyama Chron,10.1029/2008GC001957,SW_USA_composite,225.4185591,-80.87885552,-45.9,183,-80.87885552,225.4185591,1.837,TRUE
sr24,Stricker Butte,42.45559,245.63636,5,163.3,-62.2,325.8,4.2,,-77.75783795,346.1122179,,,,,1.73,1.71,,1.75,,normal,igneous,volcanic,,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Tauxe et al. (2004),Tauxe et al. (2004),,,10.1029/2003GC000661,Snake_River_Plain,346.1122179,-77.75783795,-62.2,163.3,-77.75783795,346.1122179,0.04,TRUE
2C821,Sutter Buttes area rhyolite,39.19,238.23,7,157.1,-68.4,797,2.1,,-69.8,13.8,,,,,1.74,1.64,,1.84,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,13.78170872,-69.82043865,-68.4,157.1,-69.82043865,13.78170872,0.2,TRUE
sr19,Idaho Group,42.56857,245.70095,4,169.3,-63.5,1197.9,2.7,,-81.88905437,357.3923145,,,,,1.76,1.44,,2.08,,normal,igneous,volcanic,,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,R,0,,0,1,[],Tauxe et al. (2004),Tauxe et al. (2004),,,10.1029/2003GC000661,Snake_River_Plain,357.3923145,-81.88905437,-63.5,169.3,-81.88905437,357.3923145,0.64,TRUE
10,Sierra de Las Cruces,19.322,-99.301,5,184.5,-37.7,291,4.5,,-85.3,146.8,333,4.2,,,1.855,0,,3.71,0.4,uniform,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005); Osete et al. (2000),,used range of ages reported by Osete et al. (2000),10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,146.7672668,-85.40752469,-37.7,184.5,-85.40752469,146.7672668,3.71,TRUE
11,Sierra de Las Cruces,19.291,-99.261,8,9.9,29.4,148,4.6,,80,9.6,195,4,,,1.855,0,,3.71,0.4,uniform,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005),,used range of ages reported by Osete et al. (2000),10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,9.83724348,79.91401726,-29.4,189.9,-79.91401726,189.8372435,3.71,TRUE
14,Sierra de Las Cruces,19.199,-99.25,6,185.7,-42.1,270,4.1,,-82.6,125.1,297,3.9,,,1.855,0,,3.71,0.4,uniform,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005); Osete et al. (2000),,used range of ages reported by Osete et al. (2000),10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,125.7173033,-82.64161053,-42.1,185.7,-82.64161053,125.7173033,3.71,TRUE
15,Sierra de Las Cruces,19.23,-99.272,3,182.2,-47.7,2308,2.6,,-80.2,92.4,1759,2.9,,,1.855,0,,3.71,0.4,uniform,igneous,volcanic,andesite flow,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,R,0,,0,1,[],Mejia et al. (2005),Mejia et al. (2005); Osete et al. (2000),,used range of ages reported by Osete et al. (2000),10.1029/2004GC000871,Central_Mexico_Plio-Pleistocene,92.16704158,-80.23331217,-47.7,182.2,-80.23331217,92.16704158,3.71,TRUE
3D115,Tahoe City area,39.17,239.85,6,172.7,-54.6,109,6.4,,-83,297.4,,,,,1.93,1.83,,2.03,,normal,igneous,volcanic,olivine latite,Igneous:Extrusive,Lava,Latite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008),,,10.1029/2008GC001957,SW_USA_composite,297.3193663,-82.91972507,-54.6,172.7,-82.91972507,297.3193663,0.2,TRUE
